id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description,instructions
235705525,Competition for Resources: GettingUnstuck1 Collision,"Part of the Getting Unstuck project.
Creativity:
I started thinking about a story where one character might say ""Excuse me!"" to another, which got me thinking about how Canadians are stereotyped as excessively polite. There's the beaver. American Independence Day was only two days ago, so there's the eagle. Those sprites I had to find online, as these animals did not exist in Scratch's library. A bit of fiddling to get them the right size, with transparent backgrounds. Where would a beaver and an eagle interact? At a lake. The lake background comes from Scratch's library, and the heron that's already there provided the ""conflict"" necessary for any good story.
Production:
A bit fiddly, as I mentioned, to get outside images into Scratch. As for the code, I am not convinced that there isn't a more elegant way to take care of the timing between the ""thought bubbles"" of each character, rather than just hard-coding all the glide, wait, and thought blocks. Likewise with the collision at the end. I used an ""if"" block, but I have a feeling that there are more elegant ways of accomplishing that little bit of interaction.
Getting Unstuck:
There was a lot of testing and iterating to get the timing right for the thought bubbles. Initially, I had ""forever"" blocks around the ""if"" blocks to sense when the two characters were touching, but I realized I didn't need them as the two characters would only touch once, and in a defined sequence. It's not like in a game where two sprites might touch at any time, so you would need the ""forever"" block to account for that.","Nothing to do, just press the green flag!",3485356,https://cdn2.scratch.mit.edu/get_image/project/235705525_480x360.png,2018-07-06T17:44:49.000Z,2018-07-06T20:35:26.000Z,2018-07-06T18:36:05.000Z,8,2,1,0,0,,,,,
235621427,HTGU - Day 1,"Notes: I got stuck and my own pride prevented me from doing much other than unsystematically trying lots of different blocks (and refusing to use resources available to me).

It's not all bad.  I learned about many things in Scratch:
 - Direction
 - Costume centers
 - Cloning
 - Sensing","My original idea was to have 2 sets of eyeballs in a black room randomly moving around.  However, I wanted to have only 1 sprite move at a time, and the collision would cause the roles to swap.

Turns out that implementing the movement swapping was not as easy to do or is error prone with the approach I took.

The balls often get stuck (no pun intended).",24244805,https://cdn2.scratch.mit.edu/get_image/project/235621427_480x360.png,2018-07-05T21:21:44.000Z,2018-07-07T02:21:15.000Z,2018-07-06T19:00:30.000Z,11,1,1,0,0,,,,,
235606748,Getting Unstuck Day 1 Bouncing Off Aquarium,,,11634746,https://cdn2.scratch.mit.edu/get_image/project/235606748_480x360.png,2018-07-05T17:45:50.000Z,2018-07-08T17:15:49.000Z,2018-07-06T19:51:48.000Z,8,2,1,0,0,,,,,
235609492,Getting Unstuck Challenge 1,"This project was created for Scratch ED's Getting Unstuck Challenge. The task was to have two sprites collide, with one of the saying, ""Excuse me!"" While the other one says, ""Certainly!"" 

In honor of my love of the ocean and my favorite upcoming week, Shark Week, I decided to do an under the sea theme. ",Click the green flag. ,10722024,https://cdn2.scratch.mit.edu/get_image/project/235609492_480x360.png,2018-07-05T18:18:05.000Z,2018-07-05T19:11:39.000Z,2018-07-05T19:04:28.000Z,13,1,1,0,0,,,,,
235717845,Unstuck-1,I love how others have found different solutions for the same input. I learned also how to move sprites in different ways (using random numbers),,13846307,https://cdn2.scratch.mit.edu/get_image/project/235717845_480x360.png,2018-07-06T20:58:26.000Z,2018-07-06T21:05:56.000Z,2018-07-06T21:02:07.000Z,14,1,1,0,0,,,,,
235715878,Drop-in Spider,"I started with the idea of a spider dropping, but wasn't sure who would be the landing pad...until I started browsing the sprite library. Sitting outside to work on this inspired taking a shot for the background. Although this shouldn't be a surprise, I was surprised at how little tweaks, actions & interactions can take more than a little time!  With more time, I'd like to see if I could streamline things a bit and name the sprites & costumes fittingly,  but for now....here it is.
I love seeing all the clever scenarios people have come up with in their projects!",Press the green flag to start.,52693,https://cdn2.scratch.mit.edu/get_image/project/235715878_480x360.png,2018-07-06T20:22:47.000Z,2018-07-06T21:15:37.000Z,2018-07-06T21:14:55.000Z,5,2,1,0,0,,,,,
235718512,day 1,,,3035045,https://cdn2.scratch.mit.edu/get_image/project/235718512_480x360.png,2018-07-06T21:11:17.000Z,2018-07-06T21:20:36.000Z,2018-07-06T21:20:36.000Z,3,1,1,0,0,,,,,
235707886,Unstuck_1,"broadcasting is very helpful
",Kitty meets creature ,9694576,https://cdn2.scratch.mit.edu/get_image/project/235707886_480x360.png,2018-07-06T18:17:11.000Z,2018-07-06T21:32:58.000Z,2018-07-06T21:28:00.000Z,3,1,1,0,0,,,,,
235721930, #GettingUnstuck День1,, #GettingUnstuck День1,34214931,https://cdn2.scratch.mit.edu/get_image/project/235721930_480x360.png,2018-07-06T22:25:07.000Z,2018-07-06T22:29:22.000Z,2018-07-06T22:29:22.000Z,7,1,1,0,0,,,,,
235700139,Day-1,,Click the green flag,30506213,https://cdn2.scratch.mit.edu/get_image/project/235700139_480x360.png,2018-07-06T16:31:09.000Z,2018-07-06T22:44:52.000Z,2018-07-06T17:10:33.000Z,3,1,1,0,0,,,,,
235687456,Getting Unstuck: Day 1,,,599612,https://cdn2.scratch.mit.edu/get_image/project/235687456_480x360.png,2018-07-06T13:45:12.000Z,2018-07-06T14:36:55.000Z,2018-07-06T14:36:55.000Z,10,2,1,0,0,,,,,
235700354,Unstuck Day 2 - Flower Power,,,18558561,https://cdn2.scratch.mit.edu/get_image/project/235700354_480x360.png,2018-07-06T16:34:05.000Z,2018-07-07T01:34:31.000Z,2018-07-07T01:34:31.000Z,10,1,1,0,0,,,,,
235730987,UnStuck Day 1 AC,,,27094795,https://cdn2.scratch.mit.edu/get_image/project/235730987_480x360.png,2018-07-07T01:34:18.000Z,2018-07-07T01:46:22.000Z,2018-07-07T01:46:21.000Z,6,1,1,0,0,,,,,
235733437,Getting Unstuck Challenge #1 ,"Simple task that inspires many creative ideas.
Great task to present to students.
Could relate to several curriculum areas, by changing basic dialogue.
 - reading, science health, even asking math questions.
Cant wait to present to students next term.",Click on the green flag.,13484475,https://cdn2.scratch.mit.edu/get_image/project/235733437_480x360.png,2018-07-07T02:17:58.000Z,2018-07-25T03:19:29.000Z,2018-07-07T02:24:16.000Z,7,2,1,0,0,,,,,
235735728,Day 1,,,24884035,https://cdn2.scratch.mit.edu/get_image/project/235735728_480x360.png,2018-07-07T03:04:15.000Z,2018-07-07T03:11:56.000Z,2018-07-07T03:11:56.000Z,8,1,1,0,0,,,,,
235742491,Unstuck Day 1,"I have learn about add sprite, make a sprite move, coordinate of sprite, time management of sprite to move and said some think ",PLANE & CAR,34216021,https://cdn2.scratch.mit.edu/get_image/project/235742491_480x360.png,2018-07-07T05:46:39.000Z,2018-07-07T05:55:24.000Z,2018-07-07T05:49:20.000Z,6,2,1,0,0,,,,,
235754964,Fantasy dab (Getting Unstuck D1),"I've played with rotations to create the ""flip"" effect.
I'm pretty sure there's a more elegant way than parallelism to code my sprites but I find this style of scripting very clear and easy to read!!

I had soo much fun creating this project!
Like most of my students I had no idea of what to do...so first I've searched for some interesting sprites (I love unicorns) and stages and then the idea popped out of my head!!
","Maybe it's better to not walk or flip with closed eyes, hope Tera and Unicorn learned a lesson!! ;)

This is my first project for the Getting Unstucked series!",6030800,https://cdn2.scratch.mit.edu/get_image/project/235754964_480x360.png,2018-07-07T10:13:03.000Z,2018-07-07T11:05:38.000Z,2018-07-07T10:56:07.000Z,7,3,1,0,0,,,,,
235757263,Getting Unstuck: Day 1,,,24340467,https://cdn2.scratch.mit.edu/get_image/project/235757263_480x360.png,2018-07-07T11:05:31.000Z,2018-07-07T11:20:16.000Z,2018-07-07T11:20:15.000Z,7,1,1,0,0,,,,,
235758151,Getting Unstuck: Day 1,,Click the green flag.,86693,https://cdn2.scratch.mit.edu/get_image/project/235758151_480x360.png,2018-07-07T11:27:00.000Z,2018-07-07T12:05:28.000Z,2018-07-07T11:36:45.000Z,11,1,1,0,0,,,,,
235758097,Getting Unstuck: Day 1,,,12775966,https://cdn2.scratch.mit.edu/get_image/project/235758097_480x360.png,2018-07-07T11:25:29.000Z,2018-07-07T11:45:35.000Z,2018-07-07T11:45:35.000Z,7,1,1,0,0,,,,,
235762124,Day One,,Click the green flag,7505824,https://cdn2.scratch.mit.edu/get_image/project/235762124_480x360.png,2018-07-07T13:03:29.000Z,2018-07-07T13:21:12.000Z,2018-07-07T13:20:50.000Z,4,1,1,0,0,,,,,
235763395,Unstuck-Day 1,,,19884927,https://cdn2.scratch.mit.edu/get_image/project/235763395_480x360.png,2018-07-07T13:30:34.000Z,2018-07-07T13:50:26.000Z,2018-07-07T13:50:26.000Z,3,1,1,0,0,,,,,
235765408,collission,"Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" challenge day #1 #creativecomputing ",Getting unstuck. Click the green flag and watch the dialogue. ,22439315,https://cdn2.scratch.mit.edu/get_image/project/235765408_480x360.png,2018-07-07T14:11:08.000Z,2018-07-07T14:14:34.000Z,2018-07-07T14:12:20.000Z,9,1,1,0,0,,,,,
235763332,Unstuck-Day1,"For mine, I have the starfish moving somewhat randomly, while the crab moves a set number of steps, has a short pause, and continues to point towards the starfish, no matter where he is.  
At first I had them both moving randomly, but that proved to be a bit too random!",Click the green flag to see what happens.,3294920,https://cdn2.scratch.mit.edu/get_image/project/235763332_480x360.png,2018-07-07T13:29:02.000Z,2018-07-07T14:27:29.000Z,2018-07-07T14:22:34.000Z,8,2,1,0,0,,,,,
235765577,Unstuck Challenge 1 ,"Reflection

1) What I learned is that separation of functions is very important. Often I try to put everything into one giant block line, but it does not always work. 

2)  I did look at a few programs in the class studio to see how others completed the challenge.  I then took parts of what others did and used it in my own code. 

3) As I was going through this challenge, I realized how important it is for students to have examples and references.  I will probably create a reference packet of quick coding tips to start students off the semester.  I can have students also create references and example coding tips for students too.  ",Press the green flag to begin.  Press space bar to reset the sprites at the end of the animation. ,24494372,https://cdn2.scratch.mit.edu/get_image/project/235765577_480x360.png,2018-07-07T14:15:06.000Z,2018-07-07T14:27:05.000Z,2018-07-07T14:15:18.000Z,5,1,1,0,0,,,,,
235767417,Getting Unstuck Day 1,"I had trouble getting my sprites to stop and have the conversation before moving on. I tried several things before settling on this, but afterwards noticed how other people were doing it which was helpful",Click the flag to start,16010675,https://cdn2.scratch.mit.edu/get_image/project/235767417_480x360.png,2018-07-07T14:53:32.000Z,2018-07-15T22:37:37.000Z,2018-07-15T22:37:37.000Z,2,1,1,0,0,,,,,
235770028,Untitled-9,,,20070304,https://cdn2.scratch.mit.edu/get_image/project/235770028_480x360.png,2018-07-07T15:44:13.000Z,2018-07-07T15:54:00.000Z,2018-07-07T15:54:00.000Z,6,1,1,0,0,,,,,
235771448,GU_Day1,"Day 1 - Getting Unstuck: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""
I used broadcast and receive blocks to synchronize the interactions. Then I had fun with cloning flowers along the sidewalk!",Click on the green flag.,24741621,https://cdn2.scratch.mit.edu/get_image/project/235771448_480x360.png,2018-07-07T16:11:36.000Z,2018-07-07T17:22:36.000Z,2018-07-07T16:31:21.000Z,5,1,1,0,0,,,,,
235772195,Getting Unstuck 1,"This project was made for the Getting Unstuck Creative Computing Day 1.
I decided to use football after watching England play in the World Cup.
I thought it would be nice to introduce some manners to the game - not always in evidence in the real game!
I thought it would be interesting to play around with some randomness to see how it would work out. I also used move and glide to see the difference between the two. I think it would have been harder to move Gobo using the move block.
For the next steps, I might use cloning to make more flags in random positions and different sizes. Maybe animated.
Getting Scratch to kick the ball at some point would be cool too.",Click the green flag to go!,287832,https://cdn2.scratch.mit.edu/get_image/project/235772195_480x360.png,2018-07-07T16:26:38.000Z,2018-07-07T17:31:14.000Z,2018-07-07T17:29:17.000Z,12,1,1,0,0,,,,,
235774809,Unstuck Day 1 - Say Block,"I would like to get the sprites to move a little more smoothly. Also, there are times when they make contact and one stops, but the other keeps going.","Challenge:
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""

Cat and Mouse meet. Click on the flag to begin. ",25286049,https://cdn2.scratch.mit.edu/get_image/project/235774809_480x360.png,2018-07-07T17:19:44.000Z,2018-07-15T15:42:41.000Z,2018-07-07T17:32:54.000Z,12,3,2,0,0,,,,,
235779598,#001 Getting Unstuck,,I use sensing and broadcasting a message to activate the voice once they collide and then the response.,20126730,https://cdn2.scratch.mit.edu/get_image/project/235779598_480x360.png,2018-07-07T19:00:08.000Z,2018-07-07T19:14:38.000Z,2018-07-07T19:14:07.000Z,5,1,1,0,0,,,,,
235784033,Unstuck #1,"My biggest problem is figuring out how to have the sprites start at a specific spot and reset at the end of the action.  Who can help me with that?
",,6907312,https://cdn2.scratch.mit.edu/get_image/project/235784033_480x360.png,2018-07-07T20:42:03.000Z,2018-07-07T21:16:01.000Z,2018-07-07T21:05:56.000Z,9,1,1,0,0,,,,,
235787945,KP_Unstuck1,"As a teacher of Scratch and coach of Scratch, I needed to revisit my own practice of creating and exploring through this great 21 initiative.

I don't know if I remembered that when my sprite bounces off an edge that my sprite rotated upside down until I set her rotation style. I also noticed that I didn't have to adjust the move direction. Perhaps I just took this for granted :)
",,1752484,https://cdn2.scratch.mit.edu/get_image/project/235787945_480x360.png,2018-07-07T22:28:51.000Z,2018-07-07T22:42:49.000Z,2018-07-07T22:37:48.000Z,5,1,1,0,0,,,,,
235792565,accidental encounters,,,14542522,https://cdn2.scratch.mit.edu/get_image/project/235792565_480x360.png,2018-07-08T00:30:44.000Z,2018-07-08T00:31:57.000Z,2018-07-08T00:31:57.000Z,4,1,1,0,0,,,,,
235698187,Getting Unstuck: Day 1,"Getting Unstuck: Day 1.
Challenge: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",Click the green flag.,17615581,https://cdn2.scratch.mit.edu/get_image/project/235698187_480x360.png,2018-07-06T16:03:46.000Z,2018-07-22T15:05:41.000Z,2018-07-09T15:13:08.000Z,1,0,0,0,0,,,,,
235808554,Manners,I changed the script as I thought it could be useful for other things. Was a little time consuming to get the timing just right.,Press the space bar for a surprise,30508500,https://cdn2.scratch.mit.edu/get_image/project/235808554_480x360.png,2018-07-08T07:35:03.000Z,2018-07-19T12:24:50.000Z,2018-07-08T08:00:03.000Z,7,1,1,0,0,,,,,
235796499,Unstuck.1,Beginner in training....,work in progress.,840815,https://cdn2.scratch.mit.edu/get_image/project/235796499_480x360.png,2018-07-08T01:58:17.000Z,2018-07-08T12:01:35.000Z,2018-07-08T02:29:56.000Z,6,1,1,0,0,,,,,
235826602,"Unstuck 1: Move, Get Out The Way","After watching a couple other projects, I wished I used variables instead of trying to time it. This was a quick fun project! ",,25417130,https://cdn2.scratch.mit.edu/get_image/project/235826602_480x360.png,2018-07-08T15:07:22.000Z,2018-07-08T15:22:54.000Z,2018-07-08T15:19:39.000Z,6,1,1,0,0,,,,,
235826347,Getting Unstuck: Day 1,I had a little difficulty finding a way to have the monkey moving down diagonally.  I finally remembered the blocks change x and change y by an amount and this solved my problem.,"Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" (Remember, if you get stuck, find inspiration and support in the Teaching with Scratch Facebook group, our list of Getting Unstuck strategies, or on Twitter at #CreativeComputing.)",25043750,https://cdn2.scratch.mit.edu/get_image/project/235826347_480x360.png,2018-07-08T15:01:57.000Z,2018-07-08T15:47:57.000Z,2018-07-08T15:45:19.000Z,4,1,1,0,0,,,,,
235828518,Getting Unstuck #1,#Getting Unstuck ,Clicca sulla bandierina verde,17320587,https://cdn2.scratch.mit.edu/get_image/project/235828518_480x360.png,2018-07-08T15:52:23.000Z,2018-07-08T16:37:48.000Z,2018-07-08T16:29:10.000Z,11,2,1,0,0,,,,,
235828593,I DUE FOLLETTI,Progetto creato per condividerlo su GETTING UNSTUCK,Lo scontro fra due piccoli folletti diventa ...CLICCATE sulla bandierina verde per sapere cosa succede...,14651357,https://cdn2.scratch.mit.edu/get_image/project/235828593_480x360.png,2018-07-08T15:53:54.000Z,2018-07-08T16:52:57.000Z,2018-07-08T16:32:40.000Z,16,2,1,0,0,,,,,
235830982,Getting unstuck 1,"Mi sono ispirata al gioco Pong e aggiunto alcune istruzioni per fare in modo che gli sprite traccino segni sullo stage
#gettingunstuck1","Basta cliccare sulla bandierina verde e le palline inizieranno a muoversi. Quando si toccano, una chiede scusa e l'altra risponde: ""Certamente""",17698999,https://cdn2.scratch.mit.edu/get_image/project/235830982_480x360.png,2018-07-08T16:52:01.000Z,2018-07-08T17:24:39.000Z,2018-07-08T17:15:42.000Z,10,1,1,0,0,,,,,
235833281,Excuse me!,It took me a while to figure out how to make this animation work the way I wanted. I think I'll revisit it to tweak it some more. ,Click the Green Flag to watch a simple animation. ,7664502,https://cdn2.scratch.mit.edu/get_image/project/235833281_480x360.png,2018-07-08T17:42:43.000Z,2018-07-08T18:44:58.000Z,2018-07-08T18:41:12.000Z,40,4,1,0,0,,,,,
235835532,Unstuck Day 1,"Thanks to AC for working on this project with me.  We learned everything because we haven't done much on this before.  Surprisingly it didn't take us too long!
",Press space bar to activate.      ,23449511,https://cdn2.scratch.mit.edu/get_image/project/235835532_480x360.png,2018-07-08T18:32:44.000Z,2018-07-20T22:22:42.000Z,2018-07-08T19:00:59.000Z,6,1,1,0,0,,,,,
235836826,Getting Unstuck #1,"I followed a well known path, since a similar exercise is part of one of my teaching courses. So maybe I didn't use my creativity about this challenge at all...
BTW my sprites get stuck in the corners all the time, but I didn't want to make the script too heavy.",,10189318,https://cdn2.scratch.mit.edu/get_image/project/235836826_480x360.png,2018-07-08T19:01:06.000Z,2018-07-08T19:26:22.000Z,2018-07-08T19:17:44.000Z,3,1,1,0,0,,,,,
235699677,Day 1: Getting Unstuck,"I use Scratch Jr. with my young students so it took some persistence and debugging to get this first challenge done.  Love that I am learning by doing! 
 
How do I get my script to restart from the beginning after I press stop?",,34177681,https://cdn2.scratch.mit.edu/get_image/project/235699677_480x360.png,2018-07-06T16:24:23.000Z,2018-07-08T21:28:09.000Z,2018-07-08T21:23:50.000Z,5,1,1,0,0,,,,,
235599807,Excuse me! Certainly.,A big shout out to 5Bics1 for showing how to get through a glitch I couldn't work out. Thank you 5Bics1! I found this project challenging trying to get the sprites to register each time they actually touched. It took me a while to realise that it was dependent on the right part of each sprite touching before it would activate the reaction.,Click on the green flag and watch these penguins politely crash into each other.,32833725,https://cdn2.scratch.mit.edu/get_image/project/235599807_480x360.png,2018-07-05T16:23:15.000Z,2018-07-13T04:57:03.000Z,2018-07-08T21:48:20.000Z,3,1,1,0,0,,,,,
229809413,Getting Unstuck Day 1,"I struggled with the sprites getting stuck on each other.  I searched for some help from other Scratchers on how to have sprites bounce off of each other.  There were several different options, some complicated and some easy.  I went for the easier version, having the sprites turn 180 from their current direction after they collide.  They do still get stuck to each other once in awhile.  But, that's not unlike how people might do that when they run into each other and then move to the same side and continue to do the same.","Assignment 1: When two sprites touch have them exchange pleasantries.  

I wanted a random movement.  The two balls bounce around the screen and bounce off the edges and off of each other.  When they run into each other is unpredictable.  ",14400846,https://cdn2.scratch.mit.edu/get_image/project/229809413_480x360.png,2018-06-19T17:13:26.000Z,2018-07-08T22:44:34.000Z,2018-07-08T22:36:20.000Z,5,2,1,0,0,,,,,
235844414,Getting_Unstuck_Day1,"Reflection:
I enjoyed putting a few enhancements into my project to personalise it a little.
I used ""broadcast message"" to handle the conversation between the sprites.
I found it difficult to balance smooth movement (I used ""glide"" movement) with being able to capture the ""collide with sprite"" event.  I wasn't terribly successful!",,13763665,https://cdn2.scratch.mit.edu/get_image/project/235844414_480x360.png,2018-07-08T22:09:38.000Z,2018-07-08T22:42:08.000Z,2018-07-08T22:40:28.000Z,6,1,1,0,0,,,,,
235691639,#creativecomputing Challenge #1,,"#creativecomputing Challenge Day 1 - Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",10296314,https://cdn2.scratch.mit.edu/get_image/project/235691639_480x360.png,2018-07-06T14:38:41.000Z,2018-07-06T14:58:42.000Z,2018-07-06T14:57:37.000Z,8,0,0,0,0,,,,,
235848750,Unstuck Day 1,I learned a great deal of debugging with this project.  It was difficult to make the sprites go where I wanted them to.,"#creativecomputing Challenge Day 1 - Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",33988811,https://cdn2.scratch.mit.edu/get_image/project/235848750_480x360.png,2018-07-08T23:57:19.000Z,2018-07-09T00:35:27.000Z,2018-07-09T00:31:45.000Z,4,0,0,0,0,,,,,
235848314,Getting Unstuck - Day 1,"Inspired by the Tokyo 2020 Olympics
","Press the Green Flag and sit back, relax, and enjoy a short animation!",25334812,https://cdn2.scratch.mit.edu/get_image/project/235848314_480x360.png,2018-07-08T23:47:53.000Z,2018-07-09T03:11:01.000Z,2018-07-09T00:35:01.000Z,2,0,0,0,0,,,,,
235850197,Getting Unstuck: Day 1,,Getting Unstuck: Day 1,27268085,https://cdn2.scratch.mit.edu/get_image/project/235850197_480x360.png,2018-07-09T00:25:37.000Z,2018-07-09T00:47:15.000Z,2018-07-09T00:46:47.000Z,11,0,0,0,0,,,,,
235853019,Getting UNstuck Day 1,,,728649,https://cdn2.scratch.mit.edu/get_image/project/235853019_480x360.png,2018-07-09T01:21:31.000Z,2018-07-09T01:21:35.000Z,2018-07-09T01:21:35.000Z,7,0,0,0,0,,,,,
235867388,day_1,,,16822769,https://cdn2.scratch.mit.edu/get_image/project/235867388_480x360.png,2018-07-09T06:31:18.000Z,2018-07-09T06:49:03.000Z,2018-07-09T06:49:03.000Z,8,0,0,0,0,,,,,
235888354,Getting unstuck Day1,GEtting unstuck day1,click on green flag,25103547,https://cdn2.scratch.mit.edu/get_image/project/235888354_480x360.png,2018-07-09T11:49:27.000Z,2018-07-09T12:04:51.000Z,2018-07-09T12:02:45.000Z,4,0,0,0,0,,,,,
235889591,Excuse Me Challenge,,Click the green flag,24269220,https://cdn2.scratch.mit.edu/get_image/project/235889591_480x360.png,2018-07-09T12:08:11.000Z,2018-07-09T12:22:50.000Z,2018-07-09T12:22:18.000Z,12,0,0,0,0,,,,,
235876679,Getting Unstuck #01 - Excuse me!,"Project for the Getting Unstuck challenge series - day 1:
https://gettingunstuck.gse.harvard.edu/about.html

Some reflections:
 - I love these open challenges, they lead to very diverse approaches...
 - I explored two completely unrelated programming ideas: 
     - the day & night cycle in the background,
     - the nice ""flying"" movement of the birds.",Just click the green flag & watch!,20919879,https://cdn2.scratch.mit.edu/get_image/project/235876679_480x360.png,2018-07-09T08:49:41.000Z,2018-07-10T19:45:56.000Z,2018-07-09T14:22:35.000Z,4,0,0,0,0,,,,,
235903227,#creativecomputing Day 1 ,,,23419026,https://cdn2.scratch.mit.edu/get_image/project/235903227_480x360.png,2018-07-09T14:21:09.000Z,2018-07-09T14:29:25.000Z,2018-07-09T14:29:25.000Z,7,1,0,0,0,,,,,
235910470,UNstuck-Day 1-Jazden7,,,29798770,https://cdn2.scratch.mit.edu/get_image/project/235910470_480x360.png,2018-07-09T15:21:37.000Z,2018-07-09T15:51:58.000Z,2018-07-09T15:51:57.000Z,3,0,0,0,0,,,,,
235917276,Getting Unstuck Day 1 - Excuse me!,"This was a fun intro to the summer project. I enjoyed using the day blocks. 
I did use a little help by checking out a project. But then I deleted the whole thing and started over for my own project. 
It was interesting to see how varied all the projects were. ","Unstuck with Scratch 
#CreativeComputing     
#GettingUnstuck",24864870,https://cdn2.scratch.mit.edu/get_image/project/235917276_480x360.png,2018-07-09T16:28:14.000Z,2018-07-15T15:03:06.000Z,2018-07-09T16:56:57.000Z,7,0,0,0,0,235835532,235835532,,,
235914917,Getting UnStuck Day 1,"This was a fun project that I took a bit farther than the instructions stated. That always seems to happen to me when I get involved with Scratch!  I am on vacation in San Francisco so I decided to set my project here.
Sorry I am late with this...as I will be with the rest because I am on vacation.  ",,746233,https://cdn2.scratch.mit.edu/get_image/project/235914917_480x360.png,2018-07-09T16:04:51.000Z,2018-07-09T17:59:29.000Z,2018-07-09T16:53:33.000Z,7,0,0,0,0,,,,,
235888465,Getting Unstuck Day 1,I realized there are many steps to make a simple interaction.  I also realized that there are many ways to do the same thing. Having examples was very helpful. #CreativeComputing #GettingUnstuck,"
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" (Remember, if you get stuck, find inspiration and support in the Teaching with Scratch Facebook group, our list of Getting Unstuck strategies, or on Twitter at #CreativeComputing.)

Don't forget to tag your project with #GettingUnstuck",34221568,https://cdn2.scratch.mit.edu/get_image/project/235888465_480x360.png,2018-07-09T11:51:02.000Z,2018-07-09T17:35:01.000Z,2018-07-09T17:29:06.000Z,5,0,0,0,0,,,,,
235913814,Getting Unstuck Challenge 1,"Tried and failed, but kept going.

I probably made the code too complicated, but it was fun experimenting.",Just press the green flag!,11608238,https://cdn2.scratch.mit.edu/get_image/project/235913814_480x360.png,2018-07-09T15:53:48.000Z,2018-07-11T18:05:24.000Z,2018-07-09T17:29:09.000Z,7,0,1,0,0,,,,,
235926460,Getting Unstuck Day 1,,,24998404,https://cdn2.scratch.mit.edu/get_image/project/235926460_480x360.png,2018-07-09T17:55:28.000Z,2018-07-09T18:04:16.000Z,2018-07-09T18:04:16.000Z,8,0,0,0,0,,,,,
235927706,Unstuck Day 01,,,24710888,https://cdn2.scratch.mit.edu/get_image/project/235927706_480x360.png,2018-07-09T18:05:53.000Z,2018-07-09T22:38:16.000Z,2018-07-09T22:38:16.000Z,5,0,0,0,0,,,,,
235769724,Sprites Colliding!  Day 1,"Day 1- Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",Use the right and left arrow keys to help the Scratch Cat and Pico get to the baseball!,25165723,https://cdn2.scratch.mit.edu/get_image/project/235769724_480x360.png,2018-07-07T15:37:40.000Z,2018-07-09T19:08:11.000Z,2018-07-09T18:25:29.000Z,9,0,0,0,0,,,,,
235930364,Getting Unstuck Day 1,The biggest challenge for me on this project was figuring out how to get the sprite to face a different direction and then how to get them at a level that made sense with the background and their relative sizes. I was able to use other works to try and figure out my way around it. Most interesting to me was probably all the different ways people used to have the sprites move and run into each other.,"Challenge: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""

Press the green flag to see my creation!",34245752,https://cdn2.scratch.mit.edu/get_image/project/235930364_480x360.png,2018-07-09T18:27:15.000Z,2018-07-09T18:59:17.000Z,2018-07-09T18:59:17.000Z,8,1,0,0,0,,,,,
235935936,Getting Unstuck day 1 remix,"So, I decided to make this a collaborative project with my son, NanoWhisp. I let him approach the challenge first, then critiqued and debugged it with him, and I'm doing the reflections.

This one didn't need any serious debugging, although I did refactor it a bit to remove an unnecessary event! Nano used events to communicate between balloon and ball to co-ordinate the conversation. The balloon politely stops moving while the beach ball slowly moves past after saying excuse me - a wonderful characterization! (hi I'm an excessively proud dad right now) And the event routines were very well organized and also I'm excessively proud of that too

Okay, reflection: how would I have approached it differently?
I would have been tempted to make this universal - could we have a LOT of instances of the same sprite, who somehow can negotiate this between any pair, without specifying in advance which one says ""excuse me""?

ie. I overthink things

That aside though, I love the event approach here. You *could* do the whole thing without any inter-sprite communication, just having them each execute a timed script on contact. But the event approach is easier to modify, and in a sense it's more ""natural"". When one sprite talks to the other, it also behind-the-scene talks to the other through the event system.",Press the spacebar to start movement!,1860684,https://cdn2.scratch.mit.edu/get_image/project/235935936_480x360.png,2018-07-09T19:18:40.000Z,2018-07-09T19:41:49.000Z,2018-07-09T19:41:49.000Z,5,0,0,0,0,235933123,235933123,,,
235837247,Getting Unstuck  DAY 1 ,,,20899850,https://cdn2.scratch.mit.edu/get_image/project/235837247_480x360.png,2018-07-08T19:10:43.000Z,2018-07-09T20:38:12.000Z,2018-07-09T20:34:27.000Z,7,0,0,0,0,,,,,
