,studio,project_id,title,description,instructions,writing,author/id,project_author_username,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,remix/parent,remix/root,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,Unnamed: 12,language
3613,14,237494733,Getting Unstuck Day 15,"Getting Unstuck: Day 15 

This is a tool I can actually use in my classroom for measuring voice levels. The learners would actually enjoy seeing this, especially since it was coded by me. 

Special shoutout to andrewpilla for the idea! ",Click the green flag. ,"Getting Unstuck: Day 15 

This is a tool I can actually use in my classroom for measuring voice levels. The learners would actually enjoy seeing this, especially since it was coded by me. 

Special shoutout to andrewpilla for the idea! Click the green flag. ",10722024,amthom687,https://cdn2.scratch.mit.edu/get_image/project/237494733_480x360.png,2018-07-26T19:59:48.000Z,2018-07-26T20:19:26.000Z,2018-07-26T20:16:57.000Z,3,0,0,,,15,1,0,0,0,3,0,18,8,0,['en']
3614,14,237542375, Day 15 Getting unstuck Apple fireworks,Getting Unstuck Day 15: Create a project that shows different backgrounds depending on how loud the room is. ,,,8789156,rita3ferr,https://cdn2.scratch.mit.edu/get_image/project/237542375_480x360.png,2018-07-27T07:35:05.000Z,2018-08-01T19:53:12.000Z,2018-07-27T21:52:19.000Z,2,1,0,,,15,5,0,0,0,7,1,34,18,2,[]
3615,14,237772627,Viaja con nosotros! Getting unstuck day 15,"I've learned to detect loudness and use this value to select an stage. I've divided the loudness by 10 to map the 100 possible values of loudness to 10 stages.
",Cuanto más necesitados estás de vacaciones...más fuerte puedes gritar. ¿Lo probamos? ,"I've learned to detect loudness and use this value to select an stage. I've divided the loudness by 10 to map the 100 possible values of loudness to 10 stages.
Cuanto más necesitados estás de vacaciones...más fuerte puedes gritar. ¿Lo probamos? ",2680901,alberto_gilsanz,https://cdn2.scratch.mit.edu/get_image/project/237772627_480x360.png,2018-07-30T16:15:54.000Z,2018-07-30T17:13:58.000Z,2018-07-30T16:39:40.000Z,7,1,0,,,15,1,1,0,0,13,1,16,10,0,"['es', 'en']"
3616,14,237772851,getting unstuck day 15,I have learn to use wlouness to chage the ,,,23020553,sircan,https://cdn2.scratch.mit.edu/get_image/project/237772851_480x360.png,2018-07-30T16:18:54.000Z,2018-08-03T17:47:59.000Z,2018-07-30T17:08:55.000Z,5,1,0,,,15,1,0,0,0,12,1,7,7,0,[]
3617,14,237851304,Day 15 - Loud room,,Shout in the microphone to wake me up!,nanShout in the microphone to wake me up!,24154277,laurafreina,https://cdn2.scratch.mit.edu/get_image/project/237851304_480x360.png,2018-07-31T10:46:13.000Z,2018-07-31T11:01:46.000Z,2018-07-31T11:01:46.000Z,8,2,0,,,15,1,0,0,0,6,1,21,10,0,['en']
3618,14,237869461,"#GettingUnstuck15 - Loudness, please","Sprite taken from the Scratch repository.

I think it can be easily improved, but how? Please remix it if you consider!","Press Green flag and follow the instructions. Press <space key> to finish.

This project is part of #GettingUnstuck initiative #CreativeComputing, Day 15

""Create a project that shows different backgrounds depending on how loud the room is"".

This projects uses the mic to change between different background colours (green = calm; yellow = a bit noise; red = too much loud!).","Sprite taken from the Scratch repository.

I think it can be easily improved, but how? Please remix it if you consider!Press Green flag and follow the instructions. Press <space key> to finish.

This project is part of #GettingUnstuck initiative #CreativeComputing, Day 15

""Create a project that shows different backgrounds depending on how loud the room is"".

This projects uses the mic to change between different background colours (green = calm; yellow = a bit noise; red = too much loud!).",1112440,whiskito,https://cdn2.scratch.mit.edu/get_image/project/237869461_480x360.png,2018-07-31T15:18:11.000Z,2018-07-31T15:36:11.000Z,2018-07-31T15:36:11.000Z,6,2,0,,,15,7,1,0,0,9,3,52,20,0,['en']
3619,14,237897513,# Unstuck Day 15 Using  Loud,I have had trouble getting back to the beginning tried alsorts but at least the noise changes.,I think you know what to do know push green falg,I have had trouble getting back to the beginning tried alsorts but at least the noise changes.I think you know what to do know push green falg,31492686,helener123,https://cdn2.scratch.mit.edu/get_image/project/237897513_480x360.png,2018-07-31T21:33:07.000Z,2018-08-01T07:58:44.000Z,2018-07-31T22:36:33.000Z,4,1,0,,,15,1,1,0,0,3,1,21,13,0,['en']
3620,14,238128038,Getting Unstuck - Day 15,"The challenge for day 15 of Getting Unstuck is: ""Create a project that shows different backgrounds depending on how loud the room is.""

I set up three different backgrounds and they would constantly flicker, so I did some research and discovered that the loudness goes to 100 (and not 10).   :-) 

Backdrop Images for Pixabay:
https://pixabay.com/en/audience-backlit-band-battle-1868137/
https://pixabay.com/en/concert-performance-audience-336695/","Click the green flag, turn your mic on, and get ready to rock!","The challenge for day 15 of Getting Unstuck is: ""Create a project that shows different backgrounds depending on how loud the room is.""

I set up three different backgrounds and they would constantly flicker, so I did some research and discovered that the loudness goes to 100 (and not 10).   :-) 

Backdrop Images for Pixabay:
https://pixabay.com/en/audience-backlit-band-battle-1868137/
https://pixabay.com/en/concert-performance-audience-336695/Click the green flag, turn your mic on, and get ready to rock!",24696341,GCarganilla,https://cdn2.scratch.mit.edu/get_image/project/238128038_480x360.png,2018-08-03T04:49:46.000Z,2018-08-04T04:48:19.000Z,2018-08-03T05:09:48.000Z,2,1,0,,,15,8,0,0,0,6,2,17,7,0,['en']
3621,14,238227282,day-15,,premi la bandierina verde e poi batti le mani...,nanpremi la bandierina verde e poi batti le mani...,16822769,federica_lizzi,https://cdn2.scratch.mit.edu/get_image/project/238227282_480x360.png,2018-08-04T16:39:09.000Z,2018-08-04T16:41:11.000Z,2018-08-04T16:40:43.000Z,3,1,0,,,15,1,0,0,0,4,1,13,9,0,[]
3622,14,238452877,Getting Unstuck - Day 15,I loved creating this project because it's based on a story I love and involves the user in its actions.,"You are a wizard on a trip to find the Soceror's Stone. However, Cerberus blocks your path. You can't just stand there! You need to sing the three headed dog a soft melody. But beware, sing too loud and you may just wake up the ferocious beast.","I loved creating this project because it's based on a story I love and involves the user in its actions.You are a wizard on a trip to find the Soceror's Stone. However, Cerberus blocks your path. You can't just stand there! You need to sing the three headed dog a soft melody. But beware, sing too loud and you may just wake up the ferocious beast.",25334812,heyjessi,https://cdn2.scratch.mit.edu/get_image/project/238452877_480x360.png,2018-08-07T15:20:06.000Z,2018-08-07T16:11:07.000Z,2018-08-07T16:09:33.000Z,4,1,0,,,15,3,0,0,0,4,2,25,15,0,['en']
3623,14,238382791,GETTING UNSTUCK15: Hello!,,"Press the green flag
Are you NOISY? Look what happens!","nanPress the green flag
Are you NOISY? Look what happens!",16573108,paolaernesta,https://cdn2.scratch.mit.edu/get_image/project/238382791_480x360.png,2018-08-06T21:51:38.000Z,2018-08-07T20:34:46.000Z,2018-08-07T17:23:26.000Z,4,1,0,,,15,6,1,1,0,6,2,29,16,0,['en']
3624,13,236667738,Substitution Cipher,"Tutorial from @VideoGamerCanInvent: https://scratch.mit.edu/projects/74567664/#editor 

Music is Ancient Hateno Tech Lab (Zelda Breath of the Wild) - KHInsider

Remix suggestions: change the cipher! Make the encryption more complicated! Add other kinds of functionality!","Simple substitution cipher; if you want to change the cipher, go to backgrounds and change the letter order around in the cipher list. Not super complicated, but fairly tedious...one cool thing I learned was how to make your sprites spell out the words they say, like they're being typed live! Simple, but I hadn't thought of it. :) ","Tutorial from @VideoGamerCanInvent: https://scratch.mit.edu/projects/74567664/#editor 

Music is Ancient Hateno Tech Lab (Zelda Breath of the Wild) - KHInsider

Remix suggestions: change the cipher! Make the encryption more complicated! Add other kinds of functionality!Simple substitution cipher; if you want to change the cipher, go to backgrounds and change the letter order around in the cipher list. Not super complicated, but fairly tedious...one cool thing I learned was how to make your sprites spell out the words they say, like they're being typed live! Simple, but I hadn't thought of it. :) ",2745846,paulinah,https://cdn2.scratch.mit.edu/get_image/project/236667738_480x360.png,2018-07-17T18:28:11.000Z,2018-07-18T09:32:47.000Z,2018-07-18T09:31:46.000Z,44,18,8,,,14,19,7,4,2,4,3,191,31,0,['en']
3625,13,236650098,Mystery Word,"My initial concept for Day 14 was to write a program that detected whether two words rhyme. A bug in my code (that was scrambling my letters) led me to this project instead. A big thanks to @jsh who played numerous iterations of the game to help me test. Together we went from ""This is the worst game ever. I want my money back."" to ""You've got some bad bugs."" to ""That's much less annoying."" to ""Good game! Major upgrade!"" It's so helpful to have someone who is willing to be totally honest with you! :)

Music: https://archive.org/details/ReallyOldRecordingsSetA","This is a two-player word game!
Player 1 enters a mystery word and three one-word clues to help Player 2 guess the mystery word.
The program scrambles the word, which Player 2 then needs to guess.","My initial concept for Day 14 was to write a program that detected whether two words rhyme. A bug in my code (that was scrambling my letters) led me to this project instead. A big thanks to @jsh who played numerous iterations of the game to help me test. Together we went from ""This is the worst game ever. I want my money back."" to ""You've got some bad bugs."" to ""That's much less annoying."" to ""Good game! Major upgrade!"" It's so helpful to have someone who is willing to be totally honest with you! :)

Music: https://archive.org/details/ReallyOldRecordingsSetAThis is a two-player word game!
Player 1 enters a mystery word and three one-word clues to help Player 2 guess the mystery word.
The program scrambles the word, which Player 2 then needs to guess.",39526,karenb,https://cdn2.scratch.mit.edu/get_image/project/236650098_480x360.png,2018-07-17T15:44:30.000Z,2018-07-18T11:18:15.000Z,2018-07-18T10:30:09.000Z,43,17,7,,,14,3,8,1,0,9,1,136,28,1,['en']
3626,13,170419512,Palindrome Bear,This was really fun! I worked on it with @mizzpeters and had to do a lot of iterating and hard thinking. I want to work more on creating blocks as it still confuses me. ,"Press green flag to start
Do you know what a palindrome is? Try the bear- they will tell you! ","This was really fun! I worked on it with @mizzpeters and had to do a lot of iterating and hard thinking. I want to work more on creating blocks as it still confuses me. Press green flag to start
Do you know what a palindrome is? Try the bear- they will tell you! ",24267830,asparklekat,https://cdn2.scratch.mit.edu/get_image/project/170419512_480x360.png,2017-08-03T14:01:35.000Z,2018-07-18T15:43:31.000Z,2017-08-03T14:37:28.000Z,38,9,0,,,14,3,2,0,0,3,1,36,20,0,['en']
3627,13,236732850,Visual Editor,"This project was created for Day 14 for Getting Unstuck. I wanted to explore the idea of drawing text and making a text input box, but without using Scratch's built-in ""say"" or prompt features. It was definitely a challenge, and I ran out of time before getting to many of the features that I would like to explore. So I plan to keep working on it in future, maybe as a remix for a future day of Getting Unstuck. Fun!
","Press the green flag and enter a brief message in the text box. Only lowercase, unaccented characters and space key accepted for now. ","This project was created for Day 14 for Getting Unstuck. I wanted to explore the idea of drawing text and making a text input box, but without using Scratch's built-in ""say"" or prompt features. It was definitely a challenge, and I ran out of time before getting to many of the features that I would like to explore. So I plan to keep working on it in future, maybe as a remix for a future day of Getting Unstuck. Fun!
Press the green flag and enter a brief message in the text box. Only lowercase, unaccented characters and space key accepted for now. ",56239,jsh,https://cdn2.scratch.mit.edu/get_image/project/236732850_480x360.png,2018-07-18T10:42:11.000Z,2018-07-21T10:22:54.000Z,2018-07-18T11:08:07.000Z,43,15,6,,,14,45,45,8,0,59,4,585,52,0,['en']
3628,13,236734260,Getting Unstuck Day 14,"Just wanted to do something simple. The basic idea came quickly, mainly dictated by what's easy to so with Scratch's limited out of the box string manipulation. The look took a little while to perfect. If I had more time I would write some jokes for Scratch to tell. ","Getting Unstuck Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of) for some fun wordplay.

Just run the project for some well deserved adoration.","Just wanted to do something simple. The basic idea came quickly, mainly dictated by what's easy to so with Scratch's limited out of the box string manipulation. The look took a little while to perfect. If I had more time I would write some jokes for Scratch to tell. Getting Unstuck Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of) for some fun wordplay.

Just run the project for some well deserved adoration.",2314547,RoboSquid,https://cdn2.scratch.mit.edu/get_image/project/236734260_480x360.png,2018-07-18T11:04:33.000Z,2018-07-18T11:33:14.000Z,2018-07-18T11:33:14.000Z,22,11,3,,,14,3,1,0,0,4,2,31,20,0,['en']
3629,13,236734731,Getting Unstuck - Day 14,"Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of) for some fun wordplay. ",,,86693,ablumberg,https://cdn2.scratch.mit.edu/get_image/project/236734731_480x360.png,2018-07-18T11:11:48.000Z,2018-07-18T11:40:25.000Z,2018-07-18T11:39:05.000Z,18,8,1,,,14,1,0,0,0,3,1,35,8,0,[]
3630,13,236735676,Getting Unstuck Day 14,"This was fun to make. I hope you have fun creating fun puppy names. It's actually more about lists than strings, but I got carried away. ",All I can think about at the moment is puppies! ,"This was fun to make. I hope you have fun creating fun puppy names. It's actually more about lists than strings, but I got carried away. All I can think about at the moment is puppies! ",4610900,coderangers,https://cdn2.scratch.mit.edu/get_image/project/236735676_480x360.png,2018-07-18T11:27:04.000Z,2018-07-18T11:43:33.000Z,2018-07-18T11:40:25.000Z,25,12,2,,,14,4,0,2,0,16,3,46,12,0,['en']
3631,13,236736674,14. Initials,"Getting Unstuck: Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of).",Click on the Green Flag and answer the questions.,"Getting Unstuck: Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of).Click on the Green Flag and answer the questions.",28208102,reinildos,https://cdn2.scratch.mit.edu/get_image/project/236736674_480x360.png,2018-07-18T11:44:54.000Z,2018-07-18T12:09:17.000Z,2018-07-18T11:45:30.000Z,19,5,1,,,14,1,2,0,0,6,1,21,8,0,['en']
3632,13,236736119,Unstuck 14: Using String Blocks,"I made this project in response to the prompt for Challenge #14-using string blocks- of the Getting Unstuck initiative from the ScratchEd Team:
https://gettingunstuck.gse.harvard.edu
The part I was stuck on for a bit was getting the length of the list because at first I was using the green ""length of _"" block and not realizing I needed the maroon ""length of _"" block to get the count of items in the list.",It's time to garden! Do what the cat says to see if Pup is ready to plant some vegetables.,"I made this project in response to the prompt for Challenge #14-using string blocks- of the Getting Unstuck initiative from the ScratchEd Team:
https://gettingunstuck.gse.harvard.edu
The part I was stuck on for a bit was getting the length of the list because at first I was using the green ""length of _"" block and not realizing I needed the maroon ""length of _"" block to get the count of items in the list.It's time to garden! Do what the cat says to see if Pup is ready to plant some vegetables.",214174,enauman,https://cdn2.scratch.mit.edu/get_image/project/236736119_480x360.png,2018-07-18T11:34:53.000Z,2018-07-18T12:11:52.000Z,2018-07-18T12:08:07.000Z,14,5,0,,,14,7,2,1,0,6,2,47,18,1,['en']
3633,13,236735311,Bad Poetry Generator - Day 14 of Getting Unstuck,"credit to Freesound.org for the computer sound
Beat-nik by J.M. Van Eaton (Cool Daddy O 60's beatnik music)
Unsplash.com for the Cafe Background

This was fun. After looking at the first couple projects submitted I was paralyzed! They were so good! 
Then I realized I could counter that with something sooo baaadddd!
I have used operator blocks more and more during the last two weeks. However, I really have not used the list blocks before. I saw them in someone else's project, realized how it could be used, and tested them out. Much easier than I anticipated. That, added to the realization earlier that I could randomized broadcasts, didn't make this too hard in the end. Except making the poetry and trying to get Scratch's beret correctly drawn. 
Didn't know it was a beret? I'm not surprised!","Click on the green flag and answer the questions. 
Be prepared for some questionable poetry!","credit to Freesound.org for the computer sound
Beat-nik by J.M. Van Eaton (Cool Daddy O 60's beatnik music)
Unsplash.com for the Cafe Background

This was fun. After looking at the first couple projects submitted I was paralyzed! They were so good! 
Then I realized I could counter that with something sooo baaadddd!
I have used operator blocks more and more during the last two weeks. However, I really have not used the list blocks before. I saw them in someone else's project, realized how it could be used, and tested them out. Much easier than I anticipated. That, added to the realization earlier that I could randomized broadcasts, didn't make this too hard in the end. Except making the poetry and trying to get Scratch's beret correctly drawn. 
Didn't know it was a beret? I'm not surprised!Click on the green flag and answer the questions. 
Be prepared for some questionable poetry!",22706156,mrwaltermqp,https://cdn2.scratch.mit.edu/get_image/project/236735311_480x360.png,2018-07-18T11:20:38.000Z,2018-07-18T12:20:16.000Z,2018-07-18T12:16:03.000Z,25,13,3,,,14,5,0,2,0,4,1,87,16,1,['en']
3634,13,236736402,Getting Unstuck #14,"Getting Unstuck day 14. 
I have been looking for an opportunity to get my head around lists, and today is the day.
I'm quite happy with this result. I'd like to have made the user's name appear with only a capital initial and the rest in lower case, but I'm not sure that that's possible. Likewise, I'm not sure if I can make sure that users put in an actual number (eg 4) rather than the word (four). Apart from that I'm quite happy with this. I can't wait to see what others have been doing.",Just follow the instructions from the bat. ,"Getting Unstuck day 14. 
I have been looking for an opportunity to get my head around lists, and today is the day.
I'm quite happy with this result. I'd like to have made the user's name appear with only a capital initial and the rest in lower case, but I'm not sure that that's possible. Likewise, I'm not sure if I can make sure that users put in an actual number (eg 4) rather than the word (four). Apart from that I'm quite happy with this. I can't wait to see what others have been doing.Just follow the instructions from the bat. ",141519,jentz,https://cdn2.scratch.mit.edu/get_image/project/236736402_480x360.png,2018-07-18T11:40:09.000Z,2018-07-19T03:04:59.000Z,2018-07-18T12:21:36.000Z,10,5,0,,,14,3,2,2,0,4,1,45,25,0,['en']
3635,13,236730602,Scrittura speculare,"Grazie ad Andrea Ferraresso per le in @DeAscuola: gli sempi condivisi aiutano a capire come procedere, poi continuo ad immaginare come rendere gli esempi utili (ci provo, almeno...)
","Clicca sulla bandiera verde e Leonardo da Vinci ti aiuterà a scrivere come faceva lui: componi la parola e attendi l'esito.
Click on the gree flag and Leonardo will help you to write as he did: write the word and wait for the result.","Grazie ad Andrea Ferraresso per le in @DeAscuola: gli sempi condivisi aiutano a capire come procedere, poi continuo ad immaginare come rendere gli esempi utili (ci provo, almeno...)
Clicca sulla bandiera verde e Leonardo da Vinci ti aiuterà a scrivere come faceva lui: componi la parola e attendi l'esito.
Click on the gree flag and Leonardo will help you to write as he did: write the word and wait for the result.",11312120,mariateresas,https://cdn2.scratch.mit.edu/get_image/project/236730602_480x360.png,2018-07-18T10:07:59.000Z,2018-07-20T07:54:30.000Z,2018-07-18T12:21:52.000Z,27,9,1,,,14,4,2,0,0,4,1,34,19,0,"['it', 'en']"
3636,13,236741026,Day 14 of Getting Unstuck,"Mi è piaciuto tanto usare i string blocks in the Operators category (i.e., join, letter of, and length of)",Clicca sulla bandierina verde e rispondi alle domande,"Mi è piaciuto tanto usare i string blocks in the Operators category (i.e., join, letter of, and length of)Clicca sulla bandierina verde e rispondi alle domande",10086796,ANTONELLA_CARROZZINI,https://cdn2.scratch.mit.edu/get_image/project/236741026_480x360.png,2018-07-18T12:46:59.000Z,2018-07-18T12:55:46.000Z,2018-07-18T12:54:46.000Z,25,3,1,,,14,3,2,0,0,4,1,58,15,0,['en']
3637,13,236692738,Getting Unstuck: Day 14 — Taco Cat,"Reflection

This was a fun little project to do and came together fairly quickly. Once done, and after initially posting, I went back and refactored the code, which is probably where I spent the majority of my time. I happen to like refactoring quite a bit as this is usually where I learn the most about programming. Highly recommend! :)

How it works: After the users answers Scratchy, the script processes it by pulling out only the letters of the alphabet while creating variables forward and reverse. This is to prevent spaces and specials characters (ie !@#$%) won't be used in the check. The letters in variables forward and reverse are then checked against one another. If any comparison isn't identical, then it isn't a palindrome.","Tell Scratch Cat a word or phrase and they'll say if it's a palindrome or not.

For example, try ""taco cat"".","Reflection

This was a fun little project to do and came together fairly quickly. Once done, and after initially posting, I went back and refactored the code, which is probably where I spent the majority of my time. I happen to like refactoring quite a bit as this is usually where I learn the most about programming. Highly recommend! :)

How it works: After the users answers Scratchy, the script processes it by pulling out only the letters of the alphabet while creating variables forward and reverse. This is to prevent spaces and specials characters (ie !@#$%) won't be used in the check. The letters in variables forward and reverse are then checked against one another. If any comparison isn't identical, then it isn't a palindrome.Tell Scratch Cat a word or phrase and they'll say if it's a palindrome or not.

For example, try ""taco cat"".",26264460,JacobAtInnovEd,https://cdn2.scratch.mit.edu/get_image/project/236692738_480x360.png,2018-07-18T00:24:46.000Z,2018-07-21T14:43:22.000Z,2018-07-18T13:13:10.000Z,20,8,3,,,14,2,4,1,0,3,1,54,19,0,['en']
3638,13,236742981,Getting Unstuck Day 14,,"Abby will ask you about multiplication tables, asking you ten questions.
The tables are randomly generated, concatenating the strings to form the question.
This program proved to be very useful for my 7 year old daughter, who uses it to review math :)
Enjoy with math!","nanAbby will ask you about multiplication tables, asking you ten questions.
The tables are randomly generated, concatenating the strings to form the question.
This program proved to be very useful for my 7 year old daughter, who uses it to review math :)
Enjoy with math!",14159575,mauretta,https://cdn2.scratch.mit.edu/get_image/project/236742981_480x360.png,2018-07-18T13:08:54.000Z,2018-07-18T13:12:58.000Z,2018-07-18T13:09:21.000Z,15,4,1,,,14,2,3,3,0,6,1,52,19,4,['en']
3639,13,236741085,Getting Unstuck: Day 14,Not only lots of joins but a wee bit of array manipulation - next time I should use just the one list though.,,,24912473,DominicMyers,https://cdn2.scratch.mit.edu/get_image/project/236741085_480x360.png,2018-07-18T12:47:39.000Z,2018-07-18T13:17:34.000Z,2018-07-18T13:16:54.000Z,17,10,0,,,14,2,3,2,0,3,1,50,19,0,[]
3640,13,236738554,GettingUnstuced day14,,"i versi degli animali: scrivi il nome di uno degli animali e saprai che verso fa

voices of animals: wite the name of an animal (in italian) and you'll find which is its voice","nani versi degli animali: scrivi il nome di uno degli animali e saprai che verso fa

voices of animals: wite the name of an animal (in italian) and you'll find which is its voice",25103547,annag79,https://cdn2.scratch.mit.edu/get_image/project/236738554_480x360.png,2018-07-18T12:14:16.000Z,2018-07-18T13:59:56.000Z,2018-07-18T13:34:33.000Z,9,2,0,,,14,15,0,0,0,13,5,167,25,0,"['en', 'it']"
3641,13,236740970,Getting Unstuck: Day 14,"If I had more time I would have the number correlate to the image so maybe when 2 comes up you would see two people or twins. Also I would like to explore a more elegant way to code the project so we could count up to 100 and make the code more efficient (not so long). 

A cool thing would be to add other languages. ","Click the green flag.

Follow the prompts. ","If I had more time I would have the number correlate to the image so maybe when 2 comes up you would see two people or twins. Also I would like to explore a more elegant way to code the project so we could count up to 100 and make the code more efficient (not so long). 

A cool thing would be to add other languages. Click the green flag.

Follow the prompts. ",17807175,ogranatedu,https://cdn2.scratch.mit.edu/get_image/project/236740970_480x360.png,2018-07-18T12:46:18.000Z,2018-07-18T13:38:35.000Z,2018-07-18T13:38:35.000Z,16,4,0,,,14,2,1,0,0,13,1,89,17,0,['en']
3642,13,236737313,wAvInG LeTtErS,"Getting Unstuck - day 14
by Massimo Marletta

In this project I used some blocks regarding text (for example extracting a single char from a text, or calculating le length of text) together to the function of recursive cloning of sprites.

The letters are sprites with a costume for each character, the costume of each sprite is selected by analyzing the string. 

The wave effect is given by changing the size of the sprite according to a sinusoidal function with a time shift different for each letter.

In another project of mine I use the same logic to simulate a transversal mechanical wave: https://scratch.mit.edu/projects/236681045/

","Input a text by clicking on the pencil and see it moving like a wave.

In another project of mine I use the same logic to simulate a transversal mechanical wave: 
https://scratch.mit.edu/projects/236681045/
","Getting Unstuck - day 14
by Massimo Marletta

In this project I used some blocks regarding text (for example extracting a single char from a text, or calculating le length of text) together to the function of recursive cloning of sprites.

The letters are sprites with a costume for each character, the costume of each sprite is selected by analyzing the string. 

The wave effect is given by changing the size of the sprite according to a sinusoidal function with a time shift different for each letter.

In another project of mine I use the same logic to simulate a transversal mechanical wave: https://scratch.mit.edu/projects/236681045/

Input a text by clicking on the pencil and see it moving like a wave.

In another project of mine I use the same logic to simulate a transversal mechanical wave: 
https://scratch.mit.edu/projects/236681045/
",4804940,max_marl,https://cdn2.scratch.mit.edu/get_image/project/236737313_480x360.png,2018-07-18T11:55:30.000Z,2018-07-18T14:03:39.000Z,2018-07-18T13:35:39.000Z,35,12,4,,,14,8,8,1,0,32,2,93,37,0,['en']
3643,13,236743542,... al contrario!,L'idea di riscrivere una parola (o frase) al contrario me l'ha data la sfida di oggi Day 14 di Getting Unstuck. Dopo aver completato il mio lavoro ho visto che era quasi identico a quello di @mariateresas ! ,Press the green flag!,L'idea di riscrivere una parola (o frase) al contrario me l'ha data la sfida di oggi Day 14 di Getting Unstuck. Dopo aver completato il mio lavoro ho visto che era quasi identico a quello di @mariateresas ! Press the green flag!,17698999,5Bics1,https://cdn2.scratch.mit.edu/get_image/project/236743542_480x360.png,2018-07-18T13:14:32.000Z,2018-07-18T13:51:58.000Z,2018-07-18T13:42:12.000Z,18,10,2,,,14,5,2,0,0,7,1,39,19,0,[]
3644,13,236735705,17 letter words,"My inspiration came from a local trivia outfit, who yesterday had a category ""seventeen letter words."" 

I haven't quite worked out the timing of the hint (fixed now?), but already fixed an issue with the ask block appearing when it shouldn't and modified the system of tracking words used to prevent duplicate questions.

My daughter suggested I add an ""I give up"" feature, too.","Click the green flag to play this word-guessing game.

Every answer is seventeen letters long.

There are ten words total for you to guess.

I added a second clue (the firs five letters) and a third clue (the last two or three letters, I'm not sure why it varies).","My inspiration came from a local trivia outfit, who yesterday had a category ""seventeen letter words."" 

I haven't quite worked out the timing of the hint (fixed now?), but already fixed an issue with the ask block appearing when it shouldn't and modified the system of tracking words used to prevent duplicate questions.

My daughter suggested I add an ""I give up"" feature, too.Click the green flag to play this word-guessing game.

Every answer is seventeen letters long.

There are ten words total for you to guess.

I added a second clue (the firs five letters) and a third clue (the last two or three letters, I'm not sure why it varies).",14632339,scratchteacheralpha032,https://cdn2.scratch.mit.edu/get_image/project/236735705_480x360.png,2018-07-18T11:27:48.000Z,2018-07-18T18:19:37.000Z,2018-07-18T14:08:34.000Z,16,5,0,,,14,24,2,3,0,10,3,224,34,1,['en']
3645,13,236743552,Getting Unstuck day 14,"Today's challenge was a chance to do a project that I have been thinking about doing for a while. It is based on the Raspberry Pi Foundation's tutorial called ""Shakespearean Insult Generator"". I had anticipated having a bit of trouble getting all of the ""join_"" blocks nested and spaced properly, but it worked that first time. Yay!



picture - wikimedia commons
music - Arcangelo Corelli, Sonata No.11 in E Major Op.5:iii Adagio


","Click the green flag
follow the cat's instructions
","Today's challenge was a chance to do a project that I have been thinking about doing for a while. It is based on the Raspberry Pi Foundation's tutorial called ""Shakespearean Insult Generator"". I had anticipated having a bit of trouble getting all of the ""join_"" blocks nested and spaced properly, but it worked that first time. Yay!



picture - wikimedia commons
music - Arcangelo Corelli, Sonata No.11 in E Major Op.5:iii Adagio


Click the green flag
follow the cat's instructions
",17767933,MrQuentin,https://cdn2.scratch.mit.edu/get_image/project/236743552_480x360.png,2018-07-18T13:14:39.000Z,2018-07-18T14:19:36.000Z,2018-07-18T14:15:56.000Z,23,8,2,,,14,3,0,3,0,3,1,20,7,0,['en']
3646,13,236743315,Getting Unstuck Day 14,"The game, designed for children, is to display an animal and write its name in English.
From Book: Imparare a programmare con Scratch di Boscaini",Click green flag and play : Guess the animal's name!,"The game, designed for children, is to display an animal and write its name in English.
From Book: Imparare a programmare con Scratch di BoscainiClick green flag and play : Guess the animal's name!",13275782,elimasa,https://cdn2.scratch.mit.edu/get_image/project/236743315_480x360.png,2018-07-18T13:12:18.000Z,2018-07-19T06:04:05.000Z,2018-07-18T15:01:09.000Z,15,5,2,,,14,2,0,1,0,7,1,20,12,0,['en']
3647,13,236735473, Jogo das Palavras,Autor: Jocemar do Nascimento,"Arraste com o mouse as palavras ate a figura correspondente, e depois responda as questões propostas.","Autor: Jocemar do NascimentoArraste com o mouse as palavras ate a figura correspondente, e depois responda as questões propostas.",1734014,ntmcascavel,https://cdn2.scratch.mit.edu/get_image/project/236735473_480x360.png,2018-07-18T11:23:25.000Z,2018-07-18T15:36:09.000Z,2018-07-18T13:27:27.000Z,14,0,0,,,14,10,5,0,0,13,5,107,24,2,['pt']
